SMILES,SM1_Dz(p),SpMaxA_B(s),P_VSA_v_3,P_VSA_p_2,MLOGP2,LOGP99,ESOL,BLTA96,logBCF
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.36184306,0.155327528,37.85455727,67.82827019,69.21755758,10.79809968,-10.37985527,-9.549708984,2.65
O=P(Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3C,-1.664834776,0.308218948,176.9720046,41.0281086,25.2177313,5.639919914,-5.507422338,-6.251725929,2.51
Oc1c(cc(c(c1)Cl)Cl)Cl,-0.483598302,0.631490256,146.9002467,42.68334316,10.98176942,3.35239993,-3.835546734,-4.543875287,2.6
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,-1.223775432,0.246880472,136.4344417,27.43123428,18.5924858,4.805200011,-4.759856715,-5.541900486,2.63
C1C2C(C3CC2C=C3)C=C1,5.32907E-15,0.425589579,42.97405337,0,10.67324678,2.384600043,-2.643297982,-4.496993538,2.38
c1ccc2c(c1)cc(c3ccccc23)CC,3.55271E-15,0.300680647,110.1233957,0,23.39750049,4.555400036,-4.764857416,-6.067096287,2.71
COc1c(Cl)ccc(Cl)c1Cl,-0.483598302,0.462013579,163.0267322,10.99988789,13.08457441,3.655399926,-3.996959449,-4.847260622,2.53
O=C(O)CCCCCCCCCCC,-1.223775432,0.534037888,35.08039613,67.82827019,17.34864751,3.991900049,-3.194063449,-5.395170766,2.4
Nc1cc(Cl)c(Cl)c(Cl)c1Cl,0.157687276,0.469460902,182.8299974,32.89718747,13.08457441,3.882399969,-4.250830393,-4.847260622,2.69
c1c2c(cc3ccc4c(c13)cccc4)cccc2,1.42109E-14,0.270017018,129.152756,0,26.67448757,5.146200031,-5.249832569,-6.394734995,2.48
Oc1c(cc(cc1Cc1c(c(cc(c1)C)C(C)(C)C)O)C)C(C)(C)C,-1.223775432,0.252606771,130.1546054,85.36668632,26.54689849,5.900440089,-6.06922366,-6.382368241,2.67
C(c1ccccc1)OCc1ccccc1,-0.78845736,0.304590839,110.3183944,10.99988789,11.52170265,3.403399996,-3.470144257,-4.624363364,2.48
C=Cc1ccccc1C=C,4.44089E-15,0.464853572,94.76247473,0,11.46491437,2.972600028,-3.016946551,-4.615987946,2.501059262
c1(c(c(c(c(c1Br)Br)Br)Br)Br)CC,1.136229152,0.362015729,259.5913012,0,37.5007773,6.061500058,-7.462256514,-7.353787823,2.52
Cc1cc(C)c(O)c(C(C)(C)C)c1,-0.78845736,0.485525716,72.63524111,42.68334316,11.46342015,3.30654005,-3.66095835,-4.615767292,2.42
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,-1.703237862,0.372138935,157.9838557,70.26022573,10.95943921,4.168299917,-4.26530165,-4.540504374,2.63
O=C(Cc1ccccc1)N=C(NOCC1CC1)c1c(C(F)(F)F)ccc(F)c1F,-2.728800092,0.293557853,121.1205595,73.77430338,33.92455869,4.430700019,-5.416514672,-7.054479263,2.72
c1ccc2c(c1)cc(c3ccccc23)C,-1.42109E-14,0.321111413,107.588864,0,21.04703785,4.301420033,-4.581271608,-5.817705075,2.56
O(c1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)C,-1.037410417,0.244781316,231.8800329,21.99977578,18.21791599,5.205899909,-5.290399396,-5.498245071,2.5
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-1.587539891,0.358993352,149.5793074,71.44298431,3.403717894,3.228379987,-3.152898176,-3.074916772,2.62
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,-1.664834776,0.295885682,154.1937278,41.0281086,27.12681174,6.485499948,-5.451875445,-6.438340594,2.69
O=C(N(CC(C)C)CC(C)C)SCC,-0.878339612,0.530473054,84.52647085,28.26924093,6.585023674,3.473500051,-2.968477441,-3.796130097,2.61
O=C(OC)C(=COC)c1ccccc1COc2nc(ccc2)C(F)(F)F,-2.551684848,0.327429844,136.3052522,74.93012024,9.15649372,3.839699976,-4.183497945,-4.255969881,2.46
CC(C)(C)c1ccc(O)c(c1)C(C)(C)C,-0.78845736,0.420810017,87.75111789,42.68334316,15.37542029,3.987200044,-4.085824931,-5.151150378,2.556302501
N#Cc2nc(c(c1ccc(cc1)C)n2S(=O)(=O)N(C)C)Cl,-1.651385673,0.367442878,139.3698469,93.96973756,5.793686351,2.038099959,-3.643805338,-3.637007759,2.46
CC12CCC(C(=Cc3ccccc3)C1=O)C2(C)C,-0.78845736,0.412561536,99.90678834,25.14492703,14.69675785,4.095200032,-4.24945572,-5.06363507,2.44
Cc1ccc2cc3ccccc3cc2c1,7.10543E-15,0.320111706,107.588864,0,21.04703785,4.301420033,-4.581271608,-5.817705075,2.41
CCOP(=S)(SCSC(C)(C)C)OCC,-0.533858323,0.327047488,162.8786988,13.84326051,3.885939957,4.506299961,-3.297074878,-3.201278762,2.73
Cc1cc(cc(c1)C)C,-2.66454E-15,0.5031758,64.46108006,0,10.62026814,2.611860037,-3.152119572,-4.488875287,2.35
Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl,-0.212284808,0.526420699,213.246253,42.68334316,15.27814381,4.659199893,-4.957437801,-5.138726622,2.67
CC(C)(C)CC(C)(C)c1cc(O)c(C(C)(C)CC(C)(C)C)cc1O,-1.223775432,0.26371444,118.6447509,85.36668632,27.00167423,6.525400072,-5.851552812,-6.426313523,2.42
Nc1cc(Cl)c(Cl)c(Cl)c1,-0.02166364,0.510115925,149.6569943,32.89718747,10.98176942,3.228999987,-3.69026528,-4.543875287,2.36
N#CC(OC(=O)C1C(C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C1(C)(C))c3cccc(Oc2ccccc2)c3,-3.018344675,0.224363742,182.0650013,114.3488735,16.74698624,6.45157994,-6.364578778,-5.32230818,2.73
ClC(C(Cl)(Cl)Cl)(Cl)Cl,0.768347413,0.663257908,234.8918644,0,10.82975693,3.726799846,-3.878812419,-4.520859603,2.42
CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,-1.223775432,0.218524159,133.9339538,44.57094698,23.60630018,4.548799999,-5.044744548,-6.088631513,2.72
ClC1C2(Cl)C=CC1(Cl)C(Cl)(Cl)C2(Cl)Cl,0.853947133,0.370736631,292.9930034,0,20.09139839,4.480199836,-5.122533633,-5.712342957,2.65
O=C(OC)C(=NOC)c1ccccc1COc2ccccc2C,-1.85629799,0.323175097,135.7419147,77.76332847,9.43282896,3.097520024,-3.769469881,-4.30129109,2.34
c1ccc2c(c1)-c1cccc3cccc-2c13,0,0.302004138,112.6507033,0,22.6533807,4.487199947,-4.706299322,-5.989556776,2.71
c1ccc2cc3c(ccc4ccccc43)cc2c1,1.06581E-14,0.270017018,129.152756,0,26.67448757,5.146200031,-5.249832569,-6.394734995,2.54
O(CC)P(OCC)(=S)SCSCC,-0.533858323,0.377354412,146.127981,13.84326051,1.743842087,3.727699954,-2.663310928,-2.550546132,2.68
O=C(n1cncc1)N(CCOc2c(cc(cc2Cl)Cl)Cl)CCC,-1.530805876,0.322972307,203.2964598,57.95375112,11.37460671,4.60239993,-4.763579175,-4.602626085,2.59
Clc1cccc2C(=O)c3ccccc3C(=O)c12,-1.165429462,0.43737325,131.9922374,50.28985406,11.67162811,3.115400009,-4.097528493,-4.646376459,2.450249108
Oc1c(cccc1C(CC)C)C(CC)C,-0.78845736,0.420756414,75.16977285,42.68334316,15.37542029,4.41920004,-4.101427597,-5.151150378,2.47
Clc1ccc(cc1)c1ccccc1,0.176219645,0.373156772,134.3066278,0,19.49924295,4.006999932,-4.319958331,-5.645794713,2.43
O=P(OCC)(SC(C)CC)SC(C)CC,-0.741270456,0.492433387,119.4100336,27.18484809,7.18596,5.194399968,-3.620707687,-3.910664097,2.34
O=C2N(c1cccc(c1)C(F)(F)F)CC(CCl)C2Cl,-2.17966011,0.448057015,139.5640342,28.26924093,13.05834702,3.514399931,-4.387135925,-4.843633493,2.46
Oc1ccc(cc1C(C)(C)C)C(C)(C)C,-0.78845736,0.420810017,87.75111789,42.68334316,15.37542029,3.987200044,-4.085824931,-5.151150378,2.46
Cc1cc(C)cc(C)c1,-6.21725E-15,0.5031758,64.46108006,0,10.62026814,2.611860037,-3.152119572,-4.488875287,2.55
c1ccc2occc2c1,-0.78845736,0.560896906,66.52990557,9.507346286,3.364663089,2.43280001,-2.630535685,-3.064301799,2.56
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,-1.526056303,0.285815216,158.7050132,47.14470281,20.96955886,5.760499999,-5.310598399,-5.80925309,2.69
FC(c1cc(ccc1)Cl)(F)F,-1.979068568,0.773915547,91.49933148,0,15.58801118,3.358799949,-3.83381886,-5.178165546,2.34
CCc1ccc(CC)cc1,-1.77636E-15,0.44777787,66.9956118,0,12.68970074,2.811400026,-3.22543723,-4.792260622,2.73
O(c1c(ccc(c1Cl)Cl)Cl)C,-0.483598302,0.462013579,163.0267322,10.99988789,13.08457441,3.655399926,-3.996959449,-4.847260622,2.53
Clc1cccc(Cl)c1Cl,0.456221592,0.563319487,156.3764942,0,16.5069556,3.646799929,-4.068578467,-5.292875287,2.74
CCOCOC1CCCCCCCCCCC1,-1.223775432,0.267947788,47.9476763,21.99977578,11.50356816,4.670300037,-4.094794871,-4.621691047,2.74
Cc1ccc2ccccc2c1,0,0.427793772,83.49044029,0,13.52366752,3.148220018,-3.584041559,-4.907453945,2.41
CC(C)c1ccc2c(c1)CCC1C(C)(C(=O)O)CCCC21C,-1.223775432,0.339862999,86.86881749,67.82827019,20.68583628,4.904900081,-5.190153576,-5.778168454,2.4
O=C1c2ccccc2C(=O)c2c(Cl)cccc21,-1.165429462,0.43737325,131.9922374,50.28985406,11.67162811,3.115400009,-4.097528493,-4.646376459,2.42
Cc1cc(Br)ccc1Br,0.613021136,0.510219023,138.4579177,0,16.79574013,3.520020023,-4.456016256,-5.328260622,2.67
Fc1ccc(cc1)[Si](c2ccc(F)cc2)(C)Cn3ncnc3,-1.858311587,0.372840356,111.2892013,35.22510763,29.0005565,1.98849988,-4.728667172,-6.615216477,2.4
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,-0.595865058,0.292783934,156.5751628,65.79437494,14.75874689,3.748600073,-4.328188137,-5.071711454,2.41
c1ccc2c3c1c1c4c(cccc4ccc1)c3ccc2,-1.06581E-14,0.247311678,134.2986847,0,30.80946246,5.737200052,-5.688970174,-6.780627213,2.38
O=C(Nc1ccccc1)N(Cc2ccc(cc2)Cl)C3CCCC3,-1.165429462,0.322983954,150.3974542,46.27999161,16.00136823,5.316699989,-5.095344805,-5.230171025,2.35
FC(F)(F)c1cccc(C(F)(F)F)c1,-2.628819386,0.608387605,59.79517187,0,19.26969982,3.724199951,-4.240909623,-5.619726622,2.55
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,-0.78845736,0.420810017,87.75111789,42.68334316,15.37542029,3.987200044,-4.085824931,-5.151150378,2.39
O(CC)P(OCC)(=S)SCCSCC,-0.533858323,0.350391921,147.9273625,13.84326051,2.735949213,3.770199958,-2.738572499,-2.884070498,2.48
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],-2.787230999,0.274616684,163.5064595,139.7064829,17.79668145,5.690899938,-5.614703056,-5.448611318,2.48
CCN(CC)C(=S)SSC(=S)N(CC)CC,0.316561032,0.298066509,194.4711916,6.248627788,3.101841057,3.621199995,-3.431527558,-2.991204434,2.35
c12(c(c(c(c(c1Cl)Cl)Cl)Cl)c(c(c(c2Cl)Cl)Cl)Cl),0.932793804,0.291306586,346.3399335,0,42.93137632,8.066999853,-7.936175275,-7.782203928,2.58
Nc1cc(c(c(c1)Cl)Cl)Cl,-0.02166364,0.510115925,149.6569943,32.89718747,10.98176942,3.228999987,-3.69026528,-4.543875287,2.36
CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,-2.325910918,0.370133979,134.3656903,46.47003974,14.24446745,4.560199931,-4.560967718,-5.004184342,2.59
O=C(OC=1C(=O)c2ccccc2(C(=O)C=1CCCCCCCCCCCC))C,-1.757857918,0.265763772,115.6936856,86.43466898,31.7205328,6.193800069,-5.428650959,-6.862098437,2.38
COc1c(O)cc(Cl)c(Cl)c1Cl,-1.037410417,0.526161519,153.5504848,53.68323105,7.488276366,3.360999927,-3.741649594,-3.966471518,2.41
CC(=CC=C(C)C)C,7.10543E-15,0.535997279,60.6244619,0,9.231874193,2.918800041,-2.713420796,-4.26839994,2.41
CCCCC(CC)CO[P](=O)(Oc1ccccc1)Oc2ccccc2,-1.664834776,0.295885682,154.1937278,41.0281086,27.12681174,6.485499948,-5.451875445,-6.438340594,2.629409599
Nc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl,0.310054923,0.434539612,216.0030005,32.89718747,15.27814381,4.53579995,-4.812156347,-5.138726622,2.71
O=C1OC3(C(OC(=O)CC(C)(C)C)=C1c2c(cc(cc2C)C)C)(CCCC3),-1.757857918,0.275378278,120.130343,72.28962984,17.67998693,5.171960086,-5.336330237,-5.434757654,2.74
O=C1OC(=NN1c2cc(OC(C)C)c(cc2Cl)Cl)C(C)(C)C,-1.689099009,0.337894863,167.9542969,66.80950202,16.23744699,5.096799977,-5.150880404,-5.259571564,2.49
CC(C)CCCCCCCO,-0.78845736,0.569663408,32.85759896,42.68334316,8.377859337,2.975300051,-2.472265919,-4.124453202,2.51
C1CCc2ccccc2C1,5.32907E-15,0.447925122,54.41426675,0,12.68970074,2.565400019,-3.270445762,-4.792260622,2.374748346
CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,-0.78845736,0.24053866,123.814664,6.248627788,14.42732316,3.409400009,-4.047444971,-5.028331628,2.65
O(c1ccccc1)c1ccccc1,-0.78845736,0.368902601,105.2493309,10.99988789,11.52589109,3.478899941,-3.60697466,-4.624980278,2.57
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Cl,-2.568274592,0.472951208,111.2333348,112.8339304,15.02617874,4.874999918,-4.737345149,-5.106361533,2.46
Cc1c2c3c4c(cccc4ccc3cc1)cc2,-1.77636E-15,0.288320205,112.7347928,0,25.02786514,4.892420053,-5.030196767,-6.232785738,2.73
Cc1ccc2c(c1)cccc2,-3.55271E-15,0.427793772,83.49044029,0,13.52366752,3.148220018,-3.584041559,-4.907453945,2.49
Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,-1.103467151,0.314984961,163.1296984,21.99977578,9.299903162,4.891399875,-4.728990283,-4.279574259,2.559906625
CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,-0.535323095,0.300733091,257.9633405,85.36668632,27.61230499,6.473700047,-7.60642613,-6.484741192,2.532754379
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,-1.029619417,0.289808448,80.921088,51.58180978,9.240348188,3.406019963,-3.667263991,-4.269794103,2.59
O=P(Oc1ccccc1)(Oc1ccccc1)OCC(CCCC)CC,-1.664834776,0.295885682,154.1937278,41.0281086,27.12681174,6.485499948,-5.451875445,-6.438340594,2.59
Oc1ccc(cc1)CCCCCCCCC,-0.78845736,0.394545354,70.19202302,42.68334316,25.90084799,4.685300022,-4.300882797,-6.319287572,2.57
c1c2c(ccc1Nc1ccccc1)cccc2,-0.470003629,0.278150413,124.3743936,18.01075068,18.30604808,4.583399966,-4.576174287,-5.508556776,2.38
c1ccc2nc3ccccc3cc2c1,-0.470003629,0.353062578,94.72043,16.78552955,9.308596298,3.388000004,-3.781642089,-4.280999229,2.4
Cc1cc(-c2cc(C)c(O)c(C)c2C)c(C)c(C)c1O,-1.223775432,0.315732243,97.38832012,85.36668632,16.28849273,4.615320057,-5.135640752,-5.265900486,2.65
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-1.664834776,0.321619722,174.4374729,41.0281086,22.93817365,5.331499897,-5.198290759,-6.019381343,2.48
CCCCCOP(=O)(OCCCCC)OCCCCC,-1.664834776,0.369845504,79.62702961,41.0281086,16.20127271,5.714900017,-3.81533535,-5.25508046,2.48
O=C(c1c(cccc1)C(=O)OCC(CCCC)CC)OCC(CCCC)CC,-1.757857918,0.265630508,123.4206415,72.28962984,29.44590658,6.433000073,-5.376243699,-6.656408258,2.38
CCOP(=S)(OCC)SCSC(C)(C)C,-0.533858323,0.327047488,162.8786988,13.84326051,3.885939957,4.506299961,-3.297074878,-3.201278762,2.73
Oc1c(Br)cc(Br)cc1Br,0.066723632,0.631299858,165.9800891,42.68334316,14.17057292,3.679700017,-4.873875406,-4.994382144,2.71
O=P(OC)(OC)Oc1ccccc1,-1.664834776,0.569036904,90.95425679,41.0281086,4.055801697,2.466299959,-2.408591862,-3.243902107,2.76
C1=CCCC=CCCC=CCC1,1.24345E-14,0.33876477,72.06467528,0,14.008307,4.009200051,-3.778947245,-4.972767292,2.52
O=P(Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,-1.664834776,0.321619722,174.4374729,41.0281086,22.93817365,5.331499897,-5.198290759,-6.019381343,2.38
Cn1cc(C(O)=Nc2cccc3c2C2CCC3C2=C(Cl)Cl)c(C(F)F)n1,-2.066913391,0.32131017,159.4250694,77.90845079,20.20803785,5.657799967,-5.873042353,-5.725335121,2.57
ClCCOC(c1ccccc1)c2ccccc2,-0.696790535,0.273695433,147.7242169,10.99988789,15.20915582,4.031399973,-4.147054494,-5.129891771,2.739572344
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,-1.664834776,0.255077923,189.6446633,41.0281086,37.41750995,7.182020001,-7.050759738,-7.346985365,2.67
c1cc(ccc1Cl)Cl,0.325988907,0.615984004,123.2034911,0,12.09416793,2.993399948,-3.453959226,-4.707667024,2.65
C=Cc1cccc(C=C)c1,1.06581E-14,0.463734237,94.76247473,0,11.46491437,2.972600028,-3.016946551,-4.615987946,2.54
CC(=CC1C(C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)C,-1.526056303,0.285815216,158.7050132,47.14470281,20.96955886,5.760499999,-5.310598399,-5.80925309,2.62
Cc1ccccc1Oc1ccccc1C,-0.78845736,0.320566341,110.3183944,10.99988789,15.44775617,4.095739976,-4.219200039,-5.160363364,2.52
CCCCCCCCCc1ccccc1O,-0.78845736,0.394499297,70.19202302,42.68334316,25.90084799,4.685300022,-4.300882797,-6.319287572,2.43
Clc1cc(ccc1)Cl,0.325988907,0.617671095,123.2034911,0,12.09416793,2.993399948,-3.453959226,-4.707667024,2.44
Oc1cccc2C(=O)c3ccccc3C(=O)c12,-1.526056303,0.437379069,89.34298678,92.97319723,8.039828353,2.167600028,-3.417688817,-4.065459108,2.472756449
n1c(nc(cc1C)C2CC2)Nc3ccccc3,-1.029619417,0.289808448,80.921088,51.58180978,9.240348188,3.406019963,-3.667263991,-4.269794103,2.59
C(#CC)c1nc(nc(c1)C)Nc2ccccc2,-1.029619417,0.29420655,118.7383763,51.58180978,8.761591826,2.900019961,-3.727130569,-4.189998619,2.45
CCO[P](=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-1.312001757,0.288290712,221.4637737,37.55042031,10.32338426,4.718099895,-4.585322859,-4.443002375,2.692846919
Oc1ccc(cc1)C(C)(C)CC(C)(C)C,-0.78845736,0.420849158,87.75111789,42.68334316,15.37542029,4.106000029,-4.006367327,-5.151150378,2.46
Clc1cccc2ccccc12,0.176219645,0.44631958,114.1289117,0,15.56660684,3.493199982,-3.889527857,-5.175453945,2.65
c1ccc(cc1)c2ccccc2,-8.88178E-15,0.383714227,101.1336246,0,15.02322311,3.353599951,-3.713359426,-5.105980278,2.64
CC(C)(C)c1ccc2c(c1)C(=O)c1ccccc1C2=O,-1.223775432,0.371766537,119.0041745,50.28985406,15.04327027,3.759500057,-4.512814897,-5.108565491,2.56
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-1.471094963,0.265402641,244.7112124,78.20405858,16.92980654,6.490180005,-6.306680558,-5.344584613,2.66
Cc1cc2ccccc2cc1C,7.10543E-15,0.392891465,86.02497203,0,15.66967961,3.456640035,-3.887739549,-5.188494615,2.71
COP(=O)(OC)Oc1ccccc1,-1.664834776,0.569036904,90.95425679,41.0281086,4.055801697,2.466299959,-2.408591862,-3.243902107,2.76
N1c2c(cccc2)Sc2c1cccc2,-0.188055089,0.33302047,116.644484,18.01075068,8.173768227,3.894799933,-3.992475108,-4.088980278,2.61
Cc1c2c(cc3c1cccc3)cccc2,-7.10543E-15,0.32051717,107.588864,0,21.04703785,4.301420033,-4.581271608,-5.817705075,2.72
CC(c1cc(c(c(c1)Br)O)Br)(c1cc(c(c(c1)Br)O)Br)C,-0.535323095,0.300733091,257.9633405,85.36668632,27.61230499,6.473700047,-7.60642613,-6.484741192,2.46
CCc1ccc(cc1)CC,1.95399E-14,0.44777787,66.9956118,0,12.68970074,2.811400026,-3.22543723,-4.792260622,2.71
O=C(OC)N(C(=O)N2N=C3c1ccc(cc1CC3(OC2)(C(=O)OC))Cl)c4ccc(OC(F)(F)F)cc4,-2.858537034,0.236567102,182.6222853,142.2234458,7.719025083,4.093299992,-5.787693754,-4.008313352,2.72
Oc1c(OC)c(c(c(c1Cl)Cl)Cl)Cl,-0.966679617,0.485830031,186.7234879,53.68323105,9.168405609,4.014399908,-4.305681842,-4.257937517,2.56
O=C2C(=Cc1ccccc1)C3CCC2(C)C3(C)(C),-0.78845736,0.412561536,99.90678834,25.14492703,14.69675785,4.095200032,-4.24945572,-5.06363507,2.47
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,-1.590438562,0.353965386,190.49508,53.11238932,2.739837812,4.646999929,-4.055211215,-2.885245544,2.38
N#Cc1nn(c(N)c1S(=O)C(F)(F)F)c2c(cc(cc2Cl)C(F)(F)F)Cl,-2.814144448,0.32761625,166.4474089,104.5525974,7.018587784,4.279179923,-5.534185208,-3.879261743,2.51
CC(C)CCCCCCc1ccc(O)cc1,-0.78845736,0.394545366,73.9481638,42.68334316,17.44973146,4.541200027,-4.109287131,-5.407287572,2.4
c1cc2ccc3cccc4ccc(c1)c2c34,1.24345E-14,0.306095009,110.200261,0,22.6533807,4.584000036,-4.728692409,-5.989556776,2.56
C1C=CC2C3CC(C=C3)C12,3.55271E-15,0.425589579,42.97405337,0,10.67324678,2.384600043,-2.643297982,-4.496993538,2.51851394
Cc1ccc(O)c(-n2nc3ccccc3n2)c1,-1.386294361,0.371338062,85.38953305,77.66340656,7.217817077,2.434519961,-3.616227566,-3.916599538,2.69
c1ccc(-c2cc3ccccc3[nH]2)cc1,-0.470003629,0.321370186,105.4218986,16.78552955,12.83479262,3.35299997,-4.014891429,-4.81256788,2.54
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0.546385799,0.353629156,396.619918,25.14492703,24.12298316,4.618199751,-6.241012496,-6.141515363,2.71
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,0.674728595,0.270688025,284.9255631,0,38.01997746,6.495499879,-6.618930397,-7.396034176,2.62
[O-][N+](=O)c1c(Cl)cc(Cl)cc1Cl,-1.230195952,0.651244671,149.6569943,56.41696522,13.65528663,4.078199923,-4.164415843,-4.925306026,2.57054294
O=C(OCc2cccc(Oc1ccccc1)c2)C3C(C=C(Cl)Cl)C3(C)(C),-1.438554688,0.285815277,219.981956,47.14470281,20.96955886,6.113299936,-5.612171918,-5.80925309,2.65
C=C(C)C(=O)OCCOCCC[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CCCC,-1.797658701,0.212369531,65.17498381,47.14470281,3.317939184,6.894500107,-5.986851377,-3.051521118,2.5
CC(C)CCCCCCCCCCO,-0.78845736,0.447592804,40.46119418,42.68334316,13.97843332,4.145600058,-3.207457736,-4.968774307,2.73
CCOP(=S)(Oc1ccc2c(c1)oc(=O)c(c2C)Cl)OCC,-1.774782845,0.337871226,183.606535,56.90970568,10.06435685,4.25169995,-4.354409014,-4.402437052,2.73
FC(F)(F)c2cc(ccc2(N=C(n1cncc1)COCCC))Cl,-2.325910918,0.370133979,134.3656903,46.47003974,14.24446745,4.560199931,-4.560967718,-5.004184342,2.59
CN1CCN(CC1)C2=C3C=CC=CC3=Nc4ccc(Cl)cc4N2,-1.165429462,0.213498206,139.5859149,41.04490802,6.547657033,3.423000038,-4.171712686,-3.788839001,2.687885525
Oc1c(cc(cc1Br)Br)Br,0.066723632,0.631299858,165.9800891,42.68334316,14.17057292,3.679700017,-4.873875406,-4.994382144,2.71
Cc1cc2c(cc1C)cccc2,-1.06581E-14,0.392891465,86.02497203,0,15.66967961,3.456640035,-3.887739549,-5.188494615,2.71
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-1.438554688,0.353966174,188.0885505,78.82815808,15.4631787,3.792399988,-4.506211869,-5.162324846,2.73
o2c1cc(c(cc1c3ccc(c(c23)Cl)Cl)Cl)Cl,-0.357114847,0.307578101,223.3203418,9.507346286,24.71970778,6.199599952,-6.155957595,-6.201891771,2.72
C1=CCC2CC=CC2C1,-1.77636E-15,0.462469667,45.50858511,0,8.782973583,2.528700039,-2.60938824,-4.193608203,2.45
Cc1c2ccccc2cc2ccccc12,-7.10543E-15,0.32051717,107.588864,0,21.04703785,4.301420033,-4.581271608,-5.817705075,2.72
n1oc(cc1OP(OCC)(OCC)=S)c2ccccc2,-1.703237862,0.262612236,149.9604826,50.09560842,7.866517145,4.017899926,-3.906919002,-4.034731207,2.74
O=C1c2c(cccc2C(=O)c2c1cccc2)Cl,-1.165429462,0.43737325,131.9922374,50.28985406,11.67162811,3.115400009,-4.097528493,-4.646376459,2.36
O=C(Nc1ccc(F)cc1)c3nc(Oc2cccc(c2)C(F)(F)F)ccc3,-2.578062997,0.315300408,144.5810051,70.94109515,17.05873417,5.284099892,-5.536810409,-5.360222049,2.76
c1ccc2c(c1)cccc2(NCC),-0.470003629,0.36307887,85.16731724,18.01075068,10.30085568,3.271599993,-3.348463727,-4.439494615,2.35
c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,-0.346281115,0.212213403,129.3989392,18.3040902,14.26321258,6.270800039,-5.789276659,-5.00666686,2.5
C1(C(C(C(C(C1(F)F)(F)F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)F,-3.593205208,0.316080401,18.21890364,83.40904206,10.50376648,4.000699859,-5.024232942,-4.470951478,2.617000341
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,-1.195829739,0.31993388,196.0901411,20.76489076,9.313435243,4.197919938,-4.23752326,-4.281792136,2.480006943
c1c2c(ccc1)CCCC2,8.88178E-15,0.447925122,54.41426675,0,12.68970074,2.565400019,-3.270445762,-4.792260622,2.5
CCCCCCCCCc1ccc(O)cc1,-0.78845736,0.394545354,70.19202302,42.68334316,25.90084799,4.685300022,-4.300882797,-6.319287572,2.45
Cc1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,-1.664834776,0.308218948,176.9720046,41.0281086,25.2177313,5.639919914,-5.507422338,-6.251725929,2.52
O=C(c1c(OC)c(OC)c(OC)cc1C)c2c(OC)ccc(c2C)Br,-1.883578714,0.297083047,177.4700681,69.14447858,6.931204029,4.33134003,-4.837659956,-3.862717993,2.72
ClC1CCCCC1,0.176219645,0.656209972,51.82130276,0,6.580944878,2.557899989,-2.576397282,-3.795335237,2.35
